0
92051.22830916807
76687.5141976602
62803.773439255194
55308.69064292888
49651.70802600116
45329.75712360892
42422.88334757508
38534.47430948034
36048.185782978355
33887.04866794327
31928.66952317913
30468.45816920553
28899.37285855884
27613.34389662282
